user_id,recency_days,order_count,total_spent,r_score,f_score,m_score,rfm_label
U000395,33.0,6.0,45953.91,3.0,5.0,5.0,潜力用户
U000396,63.0,5.0,32796.77,2.0,5.0,5.0,一般用户
U000397,42.0,2.0,1236.83,3.0,2.0,1.0,一般用户
U000398,21.0,6.0,2429.24,4.0,5.0,2.0,潜力用户
U000399,127.0,3.0,2937.35,1.0,3.0,2.0,一般用户
U000400,44.0,5.0,8775.900000000001,3.0,5.0,4.0,潜力用户
U000401,62.0,4.0,20897.480000000003,2.0,4.0,5.0,一般用户
U000402,95.0,3.0,12112.16,2.0,3.0,4.0,一般用户
U000403,13.0,9.0,16368.38,5.0,5.0,5.0,高价值用户
U000404,84.0,3.0,3709.7599999999998,2.0,3.0,2.0,一般用户
U000405,68.0,4.0,4747.93,2.0,4.0,3.0,一般用户
U000406,147.0,1.0,12679.22,1.0,1.0,4.0,流失风险用户
U000407,51.0,3.0,21488.95,3.0,3.0,5.0,潜力用户
U000408,14.0,3.0,13657.08,4.0,3.0,4.0,潜力用户
U000409,8.0,6.0,8551.369999999999,5.0,5.0,4.0,高价值用户
U000410,15.0,3.0,3940.67,4.0,3.0,2.0,潜力用户
U000411,51.0,1.0,2692.81,3.0,1.0,2.0,一般用户
U000412,10.0,4.0,6659.7699999999995,5.0,4.0,3.0,潜力用户
U000413,92.0,2.0,2162.42,2.0,2.0,2.0,流失风险用户
U000414,63.0,2.0,2768.6,2.0,2.0,2.0,流失风险用户
U000415,80.0,2.0,12006.380000000001,2.0,2.0,4.0,流失风险用户
U000416,76.0,1.0,1340.63,2.0,1.0,1.0,流失风险用户
U000417,51.0,1.0,4046.5,3.0,1.0,2.0,一般用户
U000418,57.0,1.0,7119.2,2.0,1.0,3.0,流失风险用户
U000419,49.0,4.0,7158.360000000001,3.0,4.0,3.0,潜力用户
U000420,85.0,3.0,8262.74,2.0,3.0,4.0,一般用户
U000421,177.0,1.0,484.84,1.0,1.0,1.0,流失风险用户
U000422,5.0,4.0,21992.86,5.0,4.0,5.0,高价值用户
U000423,30.0,7.0,47822.58,4.0,5.0,5.0,高价值用户
U000424,18.0,6.0,10437.26,4.0,5.0,4.0,高价值用户
U000425,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000426,49.0,2.0,1170.8,3.0,2.0,1.0,一般用户
U000427,49.0,3.0,3445.54,3.0,3.0,2.0,潜力用户
U000428,5.0,3.0,4028.18,5.0,3.0,2.0,潜力用户
U000429,72.0,2.0,3484.0299999999997,2.0,2.0,2.0,流失风险用户
U000430,41.0,1.0,10350.58,3.0,1.0,4.0,一般用户
U000431,0.0,2.0,3701.9399999999996,5.0,2.0,2.0,一般用户
U000432,34.0,3.0,3514.87,3.0,3.0,2.0,潜力用户
U000433,41.0,5.0,4313.04,3.0,5.0,3.0,潜力用户
U000434,169.0,1.0,1300.35,1.0,1.0,1.0,流失风险用户
U000435,13.0,3.0,7592.58,5.0,3.0,3.0,潜力用户
U000436,35.0,5.0,5716.02,3.0,5.0,3.0,潜力用户
U000437,135.0,2.0,659.38,1.0,2.0,1.0,流失风险用户
U000438,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000439,10.0,4.0,5916.0,5.0,4.0,3.0,潜力用户
U000440,35.0,8.0,27178.84,3.0,5.0,5.0,潜力用户
U000441,5.0,5.0,6864.5,5.0,5.0,3.0,潜力用户
U000442,2.0,4.0,8114.48,5.0,4.0,4.0,高价值用户
U000443,16.0,1.0,237.42,4.0,1.0,1.0,一般用户
U000444,101.0,1.0,1655.9,1.0,1.0,1.0,流失风险用户
U000445,68.0,5.0,24989.69,2.0,5.0,5.0,一般用户
U000446,47.0,3.0,8475.81,3.0,3.0,4.0,潜力用户
U000447,15.0,6.0,23645.600000000002,4.0,5.0,5.0,高价值用户
U000448,43.0,5.0,38050.69,3.0,5.0,5.0,潜力用户
U000449,29.0,1.0,2370.97,4.0,1.0,2.0,一般用户
U000450,149.0,1.0,74.85,1.0,1.0,1.0,流失风险用户
U000451,54.0,5.0,17869.97,3.0,5.0,5.0,潜力用户
U000452,32.0,4.0,4436.31,3.0,4.0,3.0,潜力用户
U000453,32.0,2.0,510.78,3.0,2.0,1.0,一般用户
U000454,28.0,2.0,2442.77,4.0,2.0,2.0,一般用户
U000455,8.0,2.0,2554.85,5.0,2.0,2.0,一般用户
U000456,9.0,5.0,6466.59,5.0,5.0,3.0,潜力用户
U000457,109.0,3.0,1548.4299999999998,1.0,3.0,1.0,一般用户
U000458,10.0,6.0,33580.16,5.0,5.0,5.0,高价值用户
U000459,19.0,3.0,2376.2999999999997,4.0,3.0,2.0,潜力用户
U000460,29.0,5.0,46606.38,4.0,5.0,5.0,高价值用户
U000461,117.0,1.0,1913.86,1.0,1.0,2.0,流失风险用户
U000462,30.0,4.0,8268.599999999999,4.0,4.0,4.0,高价值用户
U000463,91.0,1.0,1092.39,2.0,1.0,1.0,流失风险用户
U000464,8.0,5.0,31156.63,5.0,5.0,5.0,高价值用户
U000465,115.0,1.0,1028.98,1.0,1.0,1.0,流失风险用户
U000466,32.0,6.0,10657.48,3.0,5.0,4.0,潜力用户
U000467,5.0,3.0,2983.14,5.0,3.0,2.0,潜力用户
U000468,35.0,2.0,1668.85,3.0,2.0,1.0,一般用户
U000469,8.0,2.0,17208.96,5.0,2.0,5.0,一般用户
U000470,33.0,1.0,1151.86,3.0,1.0,1.0,一般用户
U000471,128.0,3.0,29025.28,1.0,3.0,5.0,一般用户
U000472,23.0,4.0,5513.32,4.0,4.0,3.0,潜力用户
U000473,20.0,3.0,3259.05,4.0,3.0,2.0,潜力用户
U000474,52.0,2.0,30352.449999999997,3.0,2.0,5.0,一般用户
U000475,77.0,1.0,204.96,2.0,1.0,1.0,流失风险用户
U000476,93.0,1.0,2874.32,2.0,1.0,2.0,流失风险用户
U000477,80.0,1.0,20173.41,2.0,1.0,5.0,流失风险用户
U000478,87.0,1.0,812.09,2.0,1.0,1.0,流失风险用户
U000479,39.0,4.0,7564.41,3.0,4.0,3.0,潜力用户
U000480,2.0,6.0,25814.39,5.0,5.0,5.0,高价值用户
U000481,46.0,2.0,1175.25,3.0,2.0,1.0,一般用户
U000482,50.0,1.0,10722.7,3.0,1.0,4.0,一般用户
U000483,127.0,3.0,20991.05,1.0,3.0,5.0,一般用户
U000484,14.0,2.0,550.0600000000001,4.0,2.0,1.0,一般用户
U000485,10.0,4.0,10717.51,5.0,4.0,4.0,高价值用户
U000486,6.0,4.0,4245.96,5.0,4.0,3.0,潜力用户
U000487,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000488,8.0,2.0,1314.49,5.0,2.0,1.0,一般用户
U000489,17.0,4.0,10120.93,4.0,4.0,4.0,高价值用户
U000490,75.0,4.0,1425.82,2.0,4.0,1.0,一般用户
U000491,19.0,6.0,7728.02,4.0,5.0,3.0,潜力用户
U000492,18.0,4.0,8763.13,4.0,4.0,4.0,高价值用户
U000493,18.0,7.0,6791.8,4.0,5.0,3.0,潜力用户
U000494,31.0,2.0,2457.04,3.0,2.0,2.0,一般用户
U000495,7.0,11.0,47131.02,5.0,5.0,5.0,高价值用户
U000496,5.0,2.0,9212.279999999999,5.0,2.0,4.0,一般用户
U000497,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000498,17.0,5.0,43288.72,4.0,5.0,5.0,高价值用户
U000499,126.0,3.0,3107.21,1.0,3.0,2.0,一般用户
U000500,20.0,3.0,6073.83,4.0,3.0,3.0,潜力用户
U000501,32.0,4.0,20415.4,3.0,4.0,5.0,潜力用户
U000502,104.0,3.0,23976.269999999997,1.0,3.0,5.0,一般用户
U000503,159.0,2.0,10626.08,1.0,2.0,4.0,流失风险用户
U000504,50.0,5.0,12489.14,3.0,5.0,4.0,潜力用户
U000505,39.0,2.0,21290.55,3.0,2.0,5.0,一般用户
U000506,64.0,4.0,5527.62,2.0,4.0,3.0,一般用户
U000507,176.0,1.0,893.19,1.0,1.0,1.0,流失风险用户
U000508,77.0,2.0,4808.11,2.0,2.0,3.0,流失风险用户
U000509,108.0,2.0,342.24,1.0,2.0,1.0,流失风险用户
U000510,38.0,5.0,12053.77,3.0,5.0,4.0,潜力用户
U000511,94.0,2.0,992.71,2.0,2.0,1.0,流失风险用户
U000512,132.0,1.0,1808.86,1.0,1.0,2.0,流失风险用户
U000513,48.0,3.0,2842.99,3.0,3.0,2.0,潜力用户
U000514,40.0,2.0,4784.76,3.0,2.0,3.0,一般用户
U000515,58.0,1.0,2052.71,2.0,1.0,2.0,流失风险用户
U000516,38.0,4.0,2848.4700000000003,3.0,4.0,2.0,潜力用户
U000517,93.0,1.0,434.63,2.0,1.0,1.0,流失风险用户
U000518,66.0,3.0,8225.82,2.0,3.0,4.0,一般用户
U000519,35.0,3.0,14563.93,3.0,3.0,4.0,潜力用户
U000520,13.0,3.0,55411.52,5.0,3.0,5.0,潜力用户
U000521,58.0,4.0,4917.41,2.0,4.0,3.0,一般用户
U000522,172.0,1.0,188.67,1.0,1.0,1.0,流失风险用户
U000523,84.0,2.0,1763.4700000000003,2.0,2.0,1.0,流失风险用户
U000524,124.0,3.0,3865.92,1.0,3.0,2.0,一般用户
U000525,29.0,5.0,5382.36,4.0,5.0,3.0,潜力用户
U000526,75.0,1.0,2247.2,2.0,1.0,2.0,流失风险用户
U000527,73.0,3.0,24564.079999999998,2.0,3.0,5.0,一般用户
U000528,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000529,30.0,5.0,26223.489999999998,4.0,5.0,5.0,高价值用户
U000530,97.0,1.0,3712.67,2.0,1.0,2.0,流失风险用户
U000531,0.0,3.0,4767.139999999999,5.0,3.0,3.0,潜力用户
U000532,130.0,1.0,9621.37,1.0,1.0,4.0,流失风险用户
U000533,40.0,3.0,16476.2,3.0,3.0,5.0,潜力用户
U000534,48.0,7.0,4106.950000000001,3.0,5.0,2.0,潜力用户
U000535,0.0,4.0,23052.38,5.0,4.0,5.0,高价值用户
U000536,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000537,10.0,3.0,12731.869999999999,5.0,3.0,4.0,潜力用户
U000538,174.0,1.0,868.47,1.0,1.0,1.0,流失风险用户
U000539,64.0,3.0,4975.74,2.0,3.0,3.0,一般用户
U000540,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000541,0.0,1.0,1647.59,5.0,1.0,1.0,一般用户
U000542,95.0,2.0,3373.66,2.0,2.0,2.0,流失风险用户
U000543,37.0,7.0,31444.649999999998,3.0,5.0,5.0,潜力用户
U000544,7.0,2.0,1992.88,5.0,2.0,2.0,一般用户
U000545,2.0,3.0,3108.02,5.0,3.0,2.0,潜力用户
U000546,88.0,2.0,3410.73,2.0,2.0,2.0,流失风险用户
U000547,101.0,2.0,19004.16,1.0,2.0,5.0,流失风险用户
U000548,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000549,64.0,5.0,3507.84,2.0,5.0,2.0,一般用户
U000550,51.0,4.0,3529.53,3.0,4.0,2.0,潜力用户
U000551,35.0,3.0,10306.5,3.0,3.0,4.0,潜力用户
U000552,15.0,8.0,26839.100000000002,4.0,5.0,5.0,高价值用户
U000553,46.0,5.0,8531.19,3.0,5.0,4.0,潜力用户
U000554,59.0,3.0,8199.34,2.0,3.0,4.0,一般用户
U000555,1.0,5.0,8232.75,5.0,5.0,4.0,高价值用户
U000556,122.0,4.0,5414.4,1.0,4.0,3.0,一般用户
U000557,39.0,1.0,732.75,3.0,1.0,1.0,一般用户
U000558,5.0,4.0,17365.61,5.0,4.0,5.0,高价值用户
U000559,47.0,3.0,2283.66,3.0,3.0,2.0,潜力用户
U000560,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000561,47.0,2.0,4131.29,3.0,2.0,2.0,一般用户
U000562,19.0,2.0,5820.16,4.0,2.0,3.0,一般用户
U000563,26.0,5.0,19355.48,4.0,5.0,5.0,高价值用户
U000564,34.0,3.0,13344.05,3.0,3.0,4.0,潜力用户
U000565,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000566,43.0,3.0,4315.2300000000005,3.0,3.0,3.0,潜力用户
U000567,18.0,3.0,2670.1,4.0,3.0,2.0,潜力用户
U000568,4.0,3.0,5938.09,5.0,3.0,3.0,潜力用户
U000569,42.0,5.0,4917.780000000001,3.0,5.0,3.0,潜力用户
U000570,55.0,1.0,744.2,3.0,1.0,1.0,一般用户
U000571,4.0,2.0,12357.36,5.0,2.0,4.0,一般用户
U000572,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000573,109.0,5.0,9349.65,1.0,5.0,4.0,一般用户
U000574,91.0,3.0,10405.24,2.0,3.0,4.0,一般用户
U000575,2.0,5.0,5917.82,5.0,5.0,3.0,潜力用户
U000576,18.0,2.0,1830.7199999999998,4.0,2.0,2.0,一般用户
U000577,19.0,3.0,4339.71,4.0,3.0,3.0,潜力用户
U000578,128.0,2.0,1023.21,1.0,2.0,1.0,流失风险用户
U000579,151.0,2.0,2255.62,1.0,2.0,2.0,流失风险用户
U000580,12.0,6.0,17739.7,5.0,5.0,5.0,高价值用户
U000581,49.0,3.0,4906.63,3.0,3.0,3.0,潜力用户
U000582,165.0,1.0,158.44,1.0,1.0,1.0,流失风险用户
U000583,159.0,1.0,353.81,1.0,1.0,1.0,流失风险用户
U000584,10.0,5.0,33772.06,5.0,5.0,5.0,高价值用户
U000585,1.0,6.0,14127.01,5.0,5.0,4.0,高价值用户
U000586,14.0,3.0,3634.2200000000003,4.0,3.0,2.0,潜力用户
U000587,33.0,4.0,6574.4400000000005,3.0,4.0,3.0,潜力用户
U000588,2.0,5.0,21065.72,5.0,5.0,5.0,高价值用户
U000589,49.0,2.0,32978.39,3.0,2.0,5.0,一般用户
U000590,10.0,2.0,8532.97,5.0,2.0,4.0,一般用户
U000591,76.0,4.0,16793.24,2.0,4.0,5.0,一般用户
U000592,149.0,1.0,2910.28,1.0,1.0,2.0,流失风险用户
U000593,82.0,3.0,9899.24,2.0,3.0,4.0,一般用户
U000594,21.0,6.0,6692.22,4.0,5.0,3.0,潜力用户
U000595,33.0,4.0,20419.340000000004,3.0,4.0,5.0,潜力用户
U000596,63.0,6.0,42502.68,2.0,5.0,5.0,一般用户
U000597,60.0,4.0,15000.539999999999,2.0,4.0,4.0,一般用户
U000598,2.0,5.0,12912.589999999998,5.0,5.0,4.0,高价值用户
U000599,5.0,4.0,7280.0199999999995,5.0,4.0,3.0,潜力用户
U000600,168.0,1.0,87.31,1.0,1.0,1.0,流失风险用户
U000601,30.0,5.0,26248.32,4.0,5.0,5.0,高价值用户
U000602,159.0,3.0,8705.34,1.0,3.0,4.0,一般用户
U000603,100.0,3.0,13727.67,1.0,3.0,4.0,一般用户
U000604,48.0,4.0,3557.8199999999997,3.0,4.0,2.0,潜力用户
U000605,1.0,3.0,5260.79,5.0,3.0,3.0,潜力用户
U000606,64.0,3.0,7824.23,2.0,3.0,4.0,一般用户
U000607,49.0,4.0,7529.070000000001,3.0,4.0,3.0,潜力用户
U000608,70.0,2.0,3229.21,2.0,2.0,2.0,流失风险用户
U000609,35.0,5.0,8669.74,3.0,5.0,4.0,潜力用户
U000610,80.0,2.0,3978.38,2.0,2.0,2.0,流失风险用户
U000611,103.0,4.0,5230.54,1.0,4.0,3.0,一般用户
U000612,15.0,4.0,4783.55,4.0,4.0,3.0,潜力用户
U000613,110.0,2.0,3146.22,1.0,2.0,2.0,流失风险用户
U000614,84.0,5.0,10384.869999999999,2.0,5.0,4.0,一般用户
U000615,19.0,4.0,10553.369999999999,4.0,4.0,4.0,高价值用户
U000616,19.0,4.0,28923.79,4.0,4.0,5.0,高价值用户
U000617,21.0,1.0,668.11,4.0,1.0,1.0,一般用户
U000618,3.0,4.0,11251.41,5.0,4.0,4.0,高价值用户
U000619,150.0,2.0,12212.109999999999,1.0,2.0,4.0,流失风险用户
U000620,12.0,7.0,29269.01,5.0,5.0,5.0,高价值用户
U000621,82.0,3.0,3869.6800000000003,2.0,3.0,2.0,一般用户
U000622,45.0,4.0,9817.73,3.0,4.0,4.0,潜力用户
U000623,28.0,3.0,1330.0900000000001,4.0,3.0,1.0,潜力用户
U000624,1.0,3.0,15521.94,5.0,3.0,4.0,潜力用户
U000625,8.0,4.0,27479.37,5.0,4.0,5.0,高价值用户
U000626,168.0,1.0,1594.6,1.0,1.0,1.0,流失风险用户
U000627,65.0,3.0,2802.09,2.0,3.0,2.0,一般用户
U000628,4.0,8.0,35023.37,5.0,5.0,5.0,高价值用户
U000629,24.0,2.0,2127.78,4.0,2.0,2.0,一般用户
U000630,9.0,5.0,3315.98,5.0,5.0,2.0,潜力用户
U000631,76.0,2.0,25893.88,2.0,2.0,5.0,流失风险用户
U000632,1.0,5.0,26609.23,5.0,5.0,5.0,高价值用户
U000633,19.0,2.0,5769.75,4.0,2.0,3.0,一般用户
U000634,9.0,4.0,24508.93,5.0,4.0,5.0,高价值用户
U000635,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000636,144.0,2.0,2765.45,1.0,2.0,2.0,流失风险用户
U000637,11.0,4.0,7939.96,5.0,4.0,4.0,高价值用户
U000638,54.0,3.0,4441.17,3.0,3.0,3.0,潜力用户
U000639,25.0,1.0,2431.5,4.0,1.0,2.0,一般用户
U000640,147.0,1.0,2938.83,1.0,1.0,2.0,流失风险用户
U000641,125.0,2.0,3757.6299999999997,1.0,2.0,2.0,流失风险用户
U000642,47.0,1.0,15415.27,3.0,1.0,4.0,一般用户
U000643,3.0,2.0,17074.29,5.0,2.0,5.0,一般用户
U000644,99.0,4.0,11057.54,1.0,4.0,4.0,一般用户
U000645,44.0,2.0,677.6,3.0,2.0,1.0,一般用户
U000646,55.0,2.0,19856.18,3.0,2.0,5.0,一般用户
U000647,4.0,1.0,1619.72,5.0,1.0,1.0,一般用户
U000648,24.0,2.0,1483.8899999999999,4.0,2.0,1.0,一般用户
U000649,6.0,4.0,6666.63,5.0,4.0,3.0,潜力用户
U000650,6.0,5.0,5768.3,5.0,5.0,3.0,潜力用户
U000651,118.0,2.0,11740.95,1.0,2.0,4.0,流失风险用户
U000652,18.0,3.0,19106.91,4.0,3.0,5.0,潜力用户
U000653,42.0,3.0,5992.64,3.0,3.0,3.0,潜力用户
U000654,123.0,3.0,5920.39,1.0,3.0,3.0,一般用户
U000655,10.0,3.0,1991.78,5.0,3.0,2.0,潜力用户
U000656,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000657,22.0,2.0,5635.129999999999,4.0,2.0,3.0,一般用户
U000658,24.0,1.0,11299.97,4.0,1.0,4.0,一般用户
U000659,158.0,1.0,1220.95,1.0,1.0,1.0,流失风险用户
U000660,5.0,3.0,12442.16,5.0,3.0,4.0,潜力用户
U000661,19.0,2.0,2739.48,4.0,2.0,2.0,一般用户
U000662,7.0,4.0,6032.08,5.0,4.0,3.0,潜力用户
U000663,70.0,1.0,2264.44,2.0,1.0,2.0,流失风险用户
U000664,35.0,4.0,4631.31,3.0,4.0,3.0,潜力用户
U000665,2.0,4.0,4243.24,5.0,4.0,3.0,潜力用户
U000666,86.0,3.0,2379.11,2.0,3.0,2.0,一般用户
U000667,80.0,2.0,6202.52,2.0,2.0,3.0,流失风险用户
U000668,30.0,2.0,2003.4899999999998,4.0,2.0,2.0,一般用户
U000669,50.0,3.0,14501.01,3.0,3.0,4.0,潜力用户
U000670,79.0,2.0,2461.45,2.0,2.0,2.0,流失风险用户
U000671,91.0,2.0,8105.59,2.0,2.0,4.0,流失风险用户
U000672,46.0,4.0,8654.16,3.0,4.0,4.0,潜力用户
U000673,51.0,2.0,779.63,3.0,2.0,1.0,一般用户
U000674,51.0,9.0,70257.34999999999,3.0,5.0,5.0,潜力用户
U000675,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000676,25.0,5.0,25061.870000000003,4.0,5.0,5.0,高价值用户
U000677,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000678,178.0,1.0,44.42,1.0,1.0,1.0,流失风险用户
U000679,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000680,7.0,7.0,36897.74,5.0,5.0,5.0,高价值用户
U000681,4.0,4.0,4112.46,5.0,4.0,2.0,潜力用户
U000682,20.0,3.0,2654.42,4.0,3.0,2.0,潜力用户
U000683,25.0,6.0,8115.48,4.0,5.0,4.0,高价值用户
U000684,65.0,2.0,953.58,2.0,2.0,1.0,流失风险用户
U000685,24.0,4.0,3338.18,4.0,4.0,2.0,潜力用户
U000686,6.0,5.0,18003.940000000002,5.0,5.0,5.0,高价值用户
U000687,5.0,5.0,12812.869999999999,5.0,5.0,4.0,高价值用户
U000688,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000689,25.0,5.0,10920.09,4.0,5.0,4.0,高价值用户
U000690,99.0,1.0,3950.26,1.0,1.0,2.0,流失风险用户
U000691,125.0,2.0,2961.67,1.0,2.0,2.0,流失风险用户
U000692,90.0,2.0,17698.3,2.0,2.0,5.0,流失风险用户
U000693,38.0,3.0,3513.4800000000005,3.0,3.0,2.0,潜力用户
U000694,146.0,1.0,2758.5,1.0,1.0,2.0,流失风险用户
U000695,21.0,5.0,6060.4,4.0,5.0,3.0,潜力用户
U000696,97.0,2.0,5984.02,2.0,2.0,3.0,流失风险用户
U000697,31.0,3.0,10416.89,3.0,3.0,4.0,潜力用户
U000698,5.0,3.0,5753.639999999999,5.0,3.0,3.0,潜力用户
U000699,34.0,6.0,9218.55,3.0,5.0,4.0,潜力用户
U000700,27.0,6.0,35882.11,4.0,5.0,5.0,高价值用户
U000701,10.0,3.0,16637.64,5.0,3.0,5.0,潜力用户
U000702,31.0,5.0,10476.15,3.0,5.0,4.0,潜力用户
U000703,120.0,3.0,13692.39,1.0,3.0,4.0,一般用户
U000704,34.0,3.0,1810.23,3.0,3.0,2.0,潜力用户
U000705,13.0,5.0,14653.25,5.0,5.0,4.0,高价值用户
U000706,16.0,3.0,14613.73,4.0,3.0,4.0,潜力用户
U000707,53.0,2.0,3093.3999999999996,3.0,2.0,2.0,一般用户
U000708,1.0,5.0,9009.91,5.0,5.0,4.0,高价值用户
U000709,107.0,6.0,9938.93,1.0,5.0,4.0,一般用户
U000710,74.0,1.0,1371.77,2.0,1.0,1.0,流失风险用户
U000711,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000712,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000713,6.0,3.0,7064.030000000001,5.0,3.0,3.0,潜力用户
U000714,34.0,5.0,5372.33,3.0,5.0,3.0,潜力用户
U000715,66.0,1.0,2335.42,2.0,1.0,2.0,流失风险用户
U000716,50.0,4.0,10665.449999999999,3.0,4.0,4.0,潜力用户
U000717,66.0,2.0,1411.3600000000001,2.0,2.0,1.0,流失风险用户
U000718,24.0,4.0,7610.7,4.0,4.0,3.0,潜力用户
U000719,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000720,28.0,3.0,10727.46,4.0,3.0,4.0,潜力用户
U000721,29.0,5.0,7939.9,4.0,5.0,4.0,高价值用户
U000722,0.0,6.0,10512.68,5.0,5.0,4.0,高价值用户
U000723,11.0,4.0,4358.95,5.0,4.0,3.0,潜力用户
U000724,47.0,3.0,3105.42,3.0,3.0,2.0,潜力用户
U000725,36.0,9.0,22965.579999999998,3.0,5.0,5.0,潜力用户
U000726,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000727,27.0,5.0,15626.810000000001,4.0,5.0,5.0,高价值用户
U000728,45.0,2.0,2109.38,3.0,2.0,2.0,一般用户
U000729,4.0,3.0,24093.16,5.0,3.0,5.0,潜力用户
U000730,6.0,2.0,835.3000000000001,5.0,2.0,1.0,一般用户
U000731,61.0,6.0,7182.67,2.0,5.0,3.0,一般用户
U000732,87.0,3.0,20811.97,2.0,3.0,5.0,一般用户
U000733,67.0,2.0,783.73,2.0,2.0,1.0,流失风险用户
U000734,51.0,2.0,12822.529999999999,3.0,2.0,4.0,一般用户
U000735,7.0,2.0,8462.2,5.0,2.0,4.0,一般用户
U000736,18.0,3.0,16020.42,4.0,3.0,5.0,潜力用户
U000737,51.0,2.0,948.31,3.0,2.0,1.0,一般用户
U000738,38.0,4.0,9765.68,3.0,4.0,4.0,潜力用户
U000739,62.0,2.0,2795.1400000000003,2.0,2.0,2.0,流失风险用户
U000740,21.0,3.0,1812.96,4.0,3.0,2.0,潜力用户
U000741,61.0,5.0,23524.519999999997,2.0,5.0,5.0,一般用户
U000742,63.0,4.0,9199.27,2.0,4.0,4.0,一般用户
U000743,55.0,2.0,2289.92,3.0,2.0,2.0,一般用户
U000744,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000745,88.0,4.0,8612.57,2.0,4.0,4.0,一般用户
U000746,44.0,2.0,23712.260000000002,3.0,2.0,5.0,一般用户
U000747,9.0,4.0,28586.56,5.0,4.0,5.0,高价值用户
U000748,38.0,1.0,548.96,3.0,1.0,1.0,一般用户
U000749,9.0,3.0,7066.58,5.0,3.0,3.0,潜力用户
U000750,46.0,2.0,5628.5,3.0,2.0,3.0,一般用户
U000751,136.0,2.0,2679.24,1.0,2.0,2.0,流失风险用户
U000752,9.0,4.0,14356.36,5.0,4.0,4.0,高价值用户
U000753,142.0,1.0,283.62,1.0,1.0,1.0,流失风险用户
U000754,24.0,3.0,8636.529999999999,4.0,3.0,4.0,潜力用户
U000755,129.0,2.0,3614.6,1.0,2.0,2.0,流失风险用户
U000756,39.0,5.0,10550.51,3.0,5.0,4.0,潜力用户
U000757,7.0,5.0,36915.41999999999,5.0,5.0,5.0,高价值用户
U000758,11.0,2.0,170.85000000000002,5.0,2.0,1.0,一般用户
U000759,74.0,6.0,12269.8,2.0,5.0,4.0,一般用户
U000760,11.0,2.0,11947.11,5.0,2.0,4.0,一般用户
U000761,114.0,2.0,13084.36,1.0,2.0,4.0,流失风险用户
U000762,26.0,5.0,19552.7,4.0,5.0,5.0,高价值用户
U000763,29.0,7.0,23212.309999999998,4.0,5.0,5.0,高价值用户
U000764,105.0,4.0,8125.17,1.0,4.0,4.0,一般用户
U000765,1.0,3.0,4678.349999999999,5.0,3.0,3.0,潜力用户
U000766,54.0,2.0,22650.09,3.0,2.0,5.0,一般用户
U000767,174.0,1.0,3061.81,1.0,1.0,2.0,流失风险用户
U000768,98.0,3.0,3925.34,2.0,3.0,2.0,一般用户
U000769,7.0,3.0,17494.510000000002,5.0,3.0,5.0,潜力用户
U000770,42.0,2.0,2363.94,3.0,2.0,2.0,一般用户
U000771,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U000772,122.0,2.0,1688.05,1.0,2.0,1.0,流失风险用户
U000773,49.0,1.0,1424.21,3.0,1.0,1.0,一般用户
U000774,1.0,3.0,21203.760000000002,5.0,3.0,5.0,潜力用户
U000775,59.0,1.0,1006.55,2.0,1.0,1.0,流失风险用户
U000776,96.0,1.0,1142.86,2.0,1.0,1.0,流失风险用户
U000777,11.0,4.0,4898.47,5.0,4.0,3.0,潜力用户
U000778,13.0,5.0,15324.699999999999,5.0,5.0,4.0,高价值用户
U000779,50.0,4.0,3911.97,3.0,4.0,2.0,潜力用户
U000780,103.0,4.0,6816.2,1.0,4.0,3.0,一般用户
U000781,29.0,2.0,1269.22,4.0,2.0,1.0,一般用户
U000782,34.0,4.0,7467.98,3.0,4.0,3.0,潜力用户
U000783,27.0,3.0,4412.72,4.0,3.0,3.0,潜力用户
U000784,10.0,5.0,5445.34,5.0,5.0,3.0,潜力用户
U000785,48.0,5.0,13426.14,3.0,5.0,4.0,潜力用户
U000786,99.0,3.0,5667.84,1.0,3.0,3.0,一般用户
U000787,140.0,1.0,2168.82,1.0,1.0,2.0,流失风险用户
U000788,19.0,3.0,7718.59,4.0,3.0,3.0,潜力用户
